,neighborhood,LAND_SF,YR_BUILT,YR_REMOD,AV_LAND,AV_BLDG,AV_TOTAL,GROSS_TAX,LAND_SF,GROSS_AREA,LIVING_AREA,U_INT_CND,AC_final,HEAT_TYP,Tax_Exempt,PPSQFT
0,West Roxbury,4869.7,1927.1,802.2,187760.0,394610.0,582370.0,613818.3,4869.7,3447.6,1983.2,0.0,0.3,6.0,0.0,182.1441465358516
0,West Roxbury,4929.1,1916.8,1559.7777777777778,181190.0,387020.0,568210.0,598893.5,4929.1,3566.3,2077.2,0.0,0.0,7.0,0.0,163.161623164809
0,West Roxbury,7439.2,1912.4,1003.8,236790.0,458740.0,695530.0,733088.7,7439.2,4186.6,2392.1,0.0,0.1,5.0,0.0,168.45943066915046
0,West Roxbury,6279.9,1909.7,1342.0,214790.0,437740.0,652530.0,687766.8,6279.9,3943.4,2266.0,0.0,0.3,6.5,0.0,168.93752644176806
0,West Roxbury,7190.6,1922.9,1797.6,237090.0,462180.0,699270.0,737030.7,7190.6,3925.4,2286.6,0.0,0.2,6.0,0.0,195.92019054488304
0,West Roxbury,7238.3,1928.5,401.6,215630.0,385020.0,600650.0,633085.3,7238.3,3210.3,1825.0,0.0,0.3,6.0,0.0,193.96200242543745
0,West Roxbury,6978.0,1921.5,1609.3,234430.0,473180.0,707610.0,745821.2,6978.0,4024.7,2345.1,0.0,0.3,5.9,0.0,185.37756600643888
0,West Roxbury,7878.3,1919.8,447.1111111111111,234370.0,443150.0,677520.0,714106.3,7878.3,3947.3,2401.0,0.0,0.2,6.5,0.0,180.99796659710543
0,West Roxbury,7449.1,1917.5,1004.0,233620.0,470440.0,704060.0,742079.6,7449.1,4339.2,2446.3,0.0,0.2,7.0,0.0,167.1277348490507
0,West Roxbury,6053.7,1925.4,800.8,209420.0,376780.0,586200.0,617855.0,6053.7,2895.3,1738.2,0.0,0.1,7.0,0.0,206.18663833884642
0,West Roxbury,5243.8,1925.7,1205.5,193660.0,378230.0,571890.0,602772.3,5243.8,3025.2,1804.6,0.0,0.0,7.0,0.0,192.14299404847688
0,West Roxbury,7590.1,1932.8,803.7,216570.0,370970.0,587540.0,619267.2,7590.1,3286.4,1959.9,0.0,0.0,7.0,0.0,185.2193295714482
0,West Roxbury,5419.7,1931.6,599.2,181590.0,342240.0,523830.0,552117.0,5419.7,2776.7,1714.7,0.0,0.1,7.0,0.0,190.81031032798285
0,West Roxbury,6275.4,1929.0,995.7,189880.0,360610.0,550490.0,580216.6,6275.4,2930.3,1704.0,0.0,0.0,7.0,0.0,191.03063597252338
0,West Roxbury,5829.8,1926.8,604.6,178790.0,360200.0,538990.0,568095.6,5829.8,2972.5,1758.7,0.0,0.1,6.5,0.0,183.70628481626707
0,West Roxbury,7420.3,1935.9,397.9,227310.0,384300.0,611610.0,644637.2,7420.3,3371.2,2008.2,0.0,0.1,7.0,0.0,185.0180344376111
0,West Roxbury,8625.2,1934.9,803.9,246560.0,429140.0,675700.0,712188.0,8625.2,3777.5,2233.4,0.0,0.2,7.0,0.0,187.82888192197402
0,West Roxbury,8305.7,1927.7,1206.7,245280.0,442980.0,688260.0,725426.2,8305.7,3420.9,2011.2,0.0,0.1,6.5,0.0,205.3323047924905
0,West Roxbury,19010.9,1923.9,665.7777777777778,407280.0,942780.0,1350060.0,502146.9,19010.9,6750.3,3611.7,0.0,0.2,6.3,0.1,194.04668291063223
0,West Roxbury,7579.9,1926.2,999.3,205890.0,359730.0,565620.0,596163.6,7579.9,3070.7,1832.4,0.0,0.0,6.5,0.0,189.28779085940351
0,West Roxbury,5394.0,1919.4,1204.1,170070.0,388660.0,558730.0,588901.6,5394.0,2906.9,1705.6,0.0,0.3,7.0,0.0,197.61998125075655
0,West Roxbury,5917.7,1937.6,1404.9,170470.0,381790.0,552260.0,582082.2,5917.7,3093.8,1856.5,0.0,0.2,6.5,0.0,184.56091849960538
0,West Roxbury,6297.1,1931.7,889.7777777777778,175910.0,386310.0,562220.0,592580.1,6297.1,3088.8,1845.4,0.0,0.3,6.0,0.0,184.43483636664794
0,West Roxbury,6412.4,1956.5,201.7,163410.0,350550.0,513960.0,541714.1,6412.4,2651.0,1637.4,0.0,0.2,7.0,0.0,195.23211869994108
0,West Roxbury,5493.7,1989.4,602.3,143670.0,399220.0,542890.0,572206.1,5493.7,2596.5,1634.1,0.0,0.1,6.5,0.0,209.23685230280685
0,West Roxbury,7445.5,1953.8,799.7,165070.0,377180.0,542250.0,571531.7,7445.5,3105.8,1804.2,0.0,0.1,6.5,0.0,180.12243662928213
0,West Roxbury,5456.0,1955.8,0.0,142030.0,299590.0,441620.0,465467.7,5456.0,2534.4,1405.6,0.0,0.1,6.5,0.0,177.12727269771125
0,West Roxbury,3955.0,1969.1,400.2,131440.0,343010.0,474450.0,500070.4,3955.0,2657.0,1756.1,0.0,0.2,7.0,0.0,180.11242934311247
0,West Roxbury,4417.1,1954.5,201.5,143030.0,356030.0,499060.0,526009.4,4417.1,3092.0,2016.6,0.0,0.2,7.0,0.0,168.0268418209003
0,West Roxbury,6658.5,1934.3,600.5,148930.0,313550.0,462480.0,487454.1,6658.5,2757.2,1588.0,0.0,0.2,5.9,0.0,169.59376734947034
0,West Roxbury,7893.5,1930.7,1006.1,146590.0,297970.0,444560.0,468566.4,7893.5,2485.7,1316.0,0.0,0.5,5.3,0.0,181.67789684738986
0,West Roxbury,3493.0,1941.8,1563.4444444444443,63600.0,300930.0,364530.0,384214.6,3493.0,2103.4,1250.9,1.3,0.9,3.8,0.0,199.95025981817577
0,West Roxbury,6833.1,1948.8,401.6,150870.0,454970.0,605840.0,638555.6,6833.1,3853.9,2107.2,0.0,0.3,6.1,0.0,351.73090101857395
0,West Roxbury,6125.1,1949.6,596.7,141140.0,278120.0,419260.0,441900.1,6125.1,2559.4,1283.4,0.0,0.4,6.0,0.0,166.91924056968838
0,West Roxbury,4662.1,1925.2,402.1,134180.0,418530.0,552710.0,582556.4,4662.1,4596.7,2698.0,0.0,0.1,7.0,0.0,127.19765742018805
0,West Roxbury,7213.0,1935.0,1251.625,148221.1,377781.4,526002.5,554406.6,7213.0,2654.3,1547.2,0.0,0.2,6.0,0.0,206.9767413780834
0,West Roxbury,5616.0,1924.9,601.9,142661.1,389871.4,532532.5,561289.4,5616.0,3546.7,2065.7,0.0,0.2,5.5,0.0,159.6045215188155
0,West Roxbury,6408.7,1944.6,664.4444444444445,130100.0,371350.0,501450.0,528528.4,6408.7,3396.9,1964.6,0.0,0.3,5.8,0.0,153.11322232942072
0,West Roxbury,4439.8,1941.5,1202.4,98320.0,307950.0,406270.0,428208.7,4439.8,2039.3,1288.7,0.9,0.3,6.5,0.0,228.82519078223999
0,West Roxbury,5123.6,1935.2,806.4,133020.0,359850.0,492870.0,519485.0,5123.6,2998.5,1715.1,0.0,0.3,5.9,0.0,181.465253350914
0,West Roxbury,4940.7,1925.6,800.1,128310.0,339400.0,467710.0,492966.5,4940.7,2971.4,1900.9,0.0,0.5,5.6,0.0,163.85433317076732
0,West Roxbury,4015.7,1924.5,1006.6,117500.0,406090.0,523590.0,551864.1,4015.7,3799.5,2548.2,1.2,0.6,4.8,0.0,186.48061019403372
0,West Roxbury,4391.0,1970.4,600.8,63170.0,257146.0,320316.0,337613.2,4391.0,2010.2,1239.9,1.7,0.9,5.3,0.0,182.8545606565305
0,West Roxbury,1433.7,1969.0,400.5,0.0,147540.0,147540.0,155507.2,1433.7,708.6,708.6,0.9,0.5,2.1,0.0,214.14557483597775
0,West Roxbury,4589.4,1955.0,222.11111111111111,73350.0,273730.0,347080.0,365822.2,4589.4,2123.1,1339.8,0.6,0.2,2.4,0.0,212.78129882711286
0,West Roxbury,7116.4,1964.3,661.4444444444445,147530.0,313600.0,461130.0,486031.1,7116.4,2576.4,1398.4,0.0,0.4,5.8,0.0,181.57950134219683
0,West Roxbury,5854.8,1950.8,804.0,137670.0,314380.0,452050.0,476460.9,5854.8,2593.0,1302.7,0.0,0.4,7.0,0.0,179.2185534440188
0,West Roxbury,6014.2,1949.0,602.3,139260.0,313940.0,453200.0,477672.8,6014.2,2699.8,1352.0,0.0,0.7,6.5,0.0,170.15901522778455
0,West Roxbury,5463.4,1955.5,401.3,139450.0,337060.0,476510.0,502241.8,5463.4,2833.5,1511.8,0.0,0.4,5.5,0.0,169.76410669445127
0,West Roxbury,6766.1,1969.2,804.2,155540.0,487170.0,642710.0,677416.5,6766.1,3905.4,2268.1,0.0,0.7,4.0,0.0,166.0434117507159
0,West Roxbury,9245.2,1973.0,1434.4285714285713,175040.0,508830.0,683870.0,720799.2,9245.2,3801.4,2130.8,0.0,0.5,5.5,0.0,190.08683120152008
0,West Roxbury,7632.0,1956.4,446.77777777777777,161720.0,376450.0,538170.0,567231.3,7632.0,3405.6,2045.8,0.0,0.4,5.8,0.0,159.2829666035522
0,West Roxbury,7543.3,1953.6,199.1,176510.0,399850.0,576360.0,607483.7,7543.3,3799.3,2233.8,0.0,0.1,7.0,0.0,152.17037750524702
0,West Roxbury,10451.2,1972.6,1713.2857142857142,302240.0,1085320.0,1387560.0,1462488.3,10451.2,4494.3,3116.9,1.6,1.1,2.4,0.0,290.6665790414899
0,West Roxbury,7216.4,1989.3,0.0,166100.0,394960.0,561060.0,591357.5,7216.4,2910.4,1817.7,0.0,0.4,6.3,0.0,193.58782793061033
0,West Roxbury,8796.2,1976.4,752.125,177150.0,362590.0,539740.0,568886.1,8796.2,2994.1,1798.9,0.0,0.7,7.0,0.0,182.24008037523998
0,West Roxbury,6539.0,1973.0,671.4444444444445,182650.0,428530.0,611180.0,644184.0,6539.0,3515.5,2061.1,0.0,0.4,6.0,0.0,173.8196369181549
0,West Roxbury,7673.5,1960.7,568.0,219370.0,417040.0,636410.0,801847.4,7673.5,3419.3,2239.7,0.0,1.0,3.4,0.0,196.15936244286323
0,West Roxbury,20046.3,1982.5,600.4,125360.0,317920.0,443280.0,467217.2,20046.3,2352.6,1429.3,0.0,1.0,2.9,0.0,189.54898717338276
0,West Roxbury,550.4,1925.0,1985.0,0.0,130490.0,130490.0,137536.4,550.4,550.4,550.4,1.0,0.0,7.0,0.0,243.21525974886316
0,West Roxbury,622.1,1925.0,1985.0,0.0,161920.0,161920.0,170663.8,622.1,622.1,622.1,1.0,0.0,7.0,0.0,265.94654457216876
0,West Roxbury,606.9,1925.0,1985.0,0.0,171140.0,171140.0,180381.8,606.9,606.9,606.9,1.0,0.0,7.0,0.0,284.21285148849046
0,West Roxbury,624.6,1925.0,1985.0,0.0,174260.0,174260.0,183670.0,624.6,624.6,624.6,1.0,0.0,7.0,0.0,282.0599902693063
0,West Roxbury,781.8,1925.0,1985.0,0.0,191710.0,191710.0,202062.4,781.8,781.8,781.8,1.0,0.5,7.0,0.0,248.4217459348974
0,West Roxbury,847.2,1925.0,1985.0,0.0,200750.0,200750.0,211590.9,847.2,847.2,847.2,1.0,1.0,7.0,0.0,237.72518499077182
0,West Roxbury,843.2,1925.0,1985.0,0.0,203390.0,203390.0,214373.2,843.2,843.2,843.2,1.3,1.0,7.0,0.0,242.04674186654387
0,West Roxbury,843.2,1925.0,1985.0,0.0,215600.0,215600.0,227242.7,843.2,843.2,843.2,1.0,1.0,7.0,0.0,257.0135629771882
0,West Roxbury,5486.4,1972.4,1191.0,130380.0,398580.0,528960.0,557524.1,5486.4,3094.1,1835.3,0.3,0.9,4.0,0.0,192.91985556539024
0,West Roxbury,13327.1,1753.8,1105.5555555555557,331250.0,511470.0,842720.0,956415.6,13327.1,6814.1,5213.1,0.0,1.2,3.5,0.1,inf
0,West Roxbury,4960.1,1943.7,201.7,126057.2,331920.4,457977.6,419850.5,4960.1,3524.6,2108.6,0.0,0.4,5.8,0.1,135.08295623331904
0,West Roxbury,8019.4,1946.7,602.1,130040.0,378960.0,509000.0,536486.1,8019.4,4591.9,3020.8,0.1,0.3,6.3,0.0,121.57157004399109
0,West Roxbury,3333.4,1765.3,667.3333333333334,61790.0,282480.0,344270.0,362860.8,3333.4,2565.1,1879.8,0.8,0.2,6.3,0.0,inf
0,West Roxbury,4208.6,1961.1,1001.5,86760.0,261640.0,348400.0,367213.8,4208.6,2058.6,1325.2,0.8,0.4,6.3,0.0,183.04543972372326
0,West Roxbury,40928.7,1939.6,1103.5555555555557,1110520.0,1898620.0,3009140.0,2152128.1,40928.7,24599.3,20697.6,0.0,1.0,3.5,0.2,426.58694633001323
0,West Roxbury,6749.5,1940.3,200.8,120600.0,232970.0,353570.0,372662.9,6749.5,2617.2,1404.4,0.0,0.2,6.5,0.0,141.2821306339899
0,West Roxbury,223119.6,1551.4,1334.8333333333333,296910.0,276640.0,573550.0,1010688.7,223119.6,2673.6,1838.5,0.0,0.7,4.4,0.0,inf
0,West Roxbury,5344.1,1945.5,400.7,131710.0,249560.0,381270.0,401858.9,5344.1,2657.4,1351.5,0.0,0.2,6.5,0.0,149.2200400281977
0,West Roxbury,5154.9,1950.6,602.8,135480.0,275430.0,410910.0,433099.2,5154.9,2773.6,1507.8,0.0,0.0,7.0,0.0,160.049914581369
0,West Roxbury,4549.1,1933.5,1113.3333333333333,128570.0,290380.0,418950.0,441573.5,4549.1,2755.3,1453.4,0.0,0.2,6.5,0.0,153.9420814742195
0,West Roxbury,4789.7,1936.0,1002.8,136500.0,286480.0,422980.0,445821.2,4789.7,2812.1,1619.9,0.0,0.4,6.0,0.0,156.99537094699465
0,West Roxbury,5689.6,1937.5,402.3,149400.0,279580.0,428980.0,452145.2,5689.6,2837.2,1528.6,0.0,0.2,6.5,0.0,154.5166778948453
0,West Roxbury,86559.7,1918.2,1114.7777777777778,795880.0,1775500.0,2571380.0,362133.6,86559.7,10360.6,6943.5,0.0,0.4,5.2,0.2,283.0564336991021
0,West Roxbury,4747.8,1922.0,1202.4,147660.0,353450.0,501110.0,528170.1,4747.8,2556.1,1643.7,0.0,0.2,7.0,0.0,197.10445896161974
0,West Roxbury,5213.8,1925.3,805.0,156620.0,395370.0,551990.0,581797.6,5213.8,3129.4,1875.9,0.0,0.2,6.5,0.0,180.0775822497032
0,West Roxbury,59144.3,1544.4,1253.625,859417.4,454770.4,1314187.8,272027.1,59144.3,13588.9,10492.9,0.0,1.2,3.5,0.5,inf
0,West Roxbury,7297.6,1956.3,599.9,152450.0,305570.0,458020.0,482753.3,7297.6,2647.3,1406.6,0.0,0.1,7.0,0.0,180.0099471798931
0,West Roxbury,5819.2,1961.0,400.2,149670.0,316910.0,466580.0,491775.4,5819.2,2702.9,1616.6,0.0,0.1,7.0,0.0,174.41467256102865
0,West Roxbury,6554.5,1975.8,666.6666666666666,157460.0,403560.0,561020.0,591315.1,6554.5,3459.1,2065.3,0.0,0.1,5.9,0.0,165.29316150367436
0,West Roxbury,5369.0,1976.0,667.5555555555555,148020.0,380680.0,528700.0,557249.9,5369.0,3197.2,1808.6,0.0,0.4,4.7,0.0,167.39472175818852
0,West Roxbury,6760.0,1997.6,400.2,187190.0,493370.0,680560.0,717310.4,6760.0,3904.5,2278.1,0.0,0.8,3.9,0.0,174.686688922058
0,West Roxbury,4709.1,1951.1,1254.625,142920.0,394750.0,537670.0,566704.3,4709.1,3636.2,2205.8,0.0,0.3,5.5,0.0,165.29082847546152
0,West Roxbury,6323.1,1961.2,286.57142857142856,105580.0,367070.0,472650.0,498173.1,6323.1,3601.0,2318.9,0.8,0.4,5.3,0.0,142.0613996489893
0,West Roxbury,4831.3,1947.7,892.3333333333334,133120.0,325770.0,458890.0,483670.1,4831.3,2991.3,1697.1,0.0,0.4,6.0,0.0,158.16865532131203
0,West Roxbury,5702.7,1975.0,201.6,141610.0,316920.0,458530.0,483290.7,5702.7,2673.2,1668.1,0.0,0.5,6.5,0.0,171.90861283182983
0,West Roxbury,7250.1,1948.8,1136.142857142857,235081.3,452427.4,687508.7,797686.6,7250.1,7375.9,6114.0,0.0,1.1,2.7,0.1,141.9108399912115
0,West Roxbury,5332.7,1949.2,251.125,114490.0,322270.0,436760.0,460345.2,5332.7,3386.2,1964.0,0.0,0.2,4.4,0.0,132.66778260072348
0,West Roxbury,13767.5,1730.8,1429.142857142857,436510.0,697270.0,1133780.0,543040.0,13767.5,8876.4,4897.6,0.0,1.4,2.8,0.3,inf
0,West Roxbury,4274.1,1922.2,1204.6,126700.0,341910.0,468610.0,493914.9,4274.1,2918.7,1871.1,0.2,0.0,7.0,0.0,177.38554003421433
0,West Roxbury,5874.0,1921.0,1001.5,161590.0,362040.0,523630.0,551906.2,5874.0,3209.9,1947.8,0.4,0.2,6.3,0.0,177.8464060741675
0,West Roxbury,8014.4,1938.2,667.2222222222222,189810.0,415590.0,605400.0,638091.7,8014.4,3479.6,2015.5,0.4,0.4,6.5,0.0,183.62966122907935
0,West Roxbury,5506.4,1755.7,1337.5555555555557,154620.0,359440.0,514060.0,541787.8,5506.4,2604.6,1485.4,0.0,0.5,5.8,0.1,inf
0,West Roxbury,5731.6,1936.7,601.7,174620.0,352630.0,527250.0,555721.8,5731.6,2871.8,1670.3,0.0,0.0,7.0,0.0,185.40971127132028
0,West Roxbury,4858.3,1938.5,1001.6,160690.0,411680.0,572370.0,533766.9,4858.3,2942.5,1736.4,0.0,0.1,7.0,0.1,196.19392070471346
0,West Roxbury,5611.3,1937.2,400.3,161260.0,410090.0,571350.0,602203.1,5611.3,3246.8,1902.9,0.0,0.0,6.5,0.0,177.21301061122193
0,West Roxbury,17911.666666666668,1929.7777777777778,893.4444444444445,575900.0,1073890.0,1649790.0,664734.2,17911.666666666668,12451.444444444445,9957.777777777777,0.0,0.4,5.1,0.1,173.6055106811634
0,West Roxbury,6393.4,1937.2,603.3,188730.0,362100.0,550830.0,580575.0,6393.4,2710.0,1632.5,0.0,0.2,6.5,0.0,203.0138066861288
0,West Roxbury,5671.6,1936.0,598.6,185150.0,361550.0,546700.0,576222.0,5671.6,2981.6,1762.0,0.0,0.1,6.5,0.0,187.23755961201945
0,West Roxbury,5764.2,1931.7,0.0,168790.0,325600.0,494390.0,521087.2,5764.2,2707.9,1565.7,0.0,0.2,6.0,0.0,187.14966187174548
0,West Roxbury,5067.5,1936.4,401.3,145750.0,314030.0,459780.0,484608.3,5067.5,2612.1,1498.6,0.0,0.2,6.5,0.0,179.07543617577807
0,West Roxbury,4381.4,1926.9,401.5,138370.0,277870.0,416240.0,438717.2,4381.4,2528.2,1262.3,0.0,0.2,7.0,0.0,167.64292835141626
0,West Roxbury,4969.6,1944.0,399.9,168100.0,313770.0,481870.0,629572.2,4969.6,2852.6,1509.1,0.0,0.2,6.3,0.0,179.85698106318276
0,West Roxbury,3832.2,1923.0,1438.2857142857142,75800.0,310380.0,386180.0,407033.7,3832.2,1898.9,1294.0,1.0,0.5,5.3,0.0,257.5684486225905
0,West Roxbury,4884.6,1921.3,1005.8,154000.0,364630.0,518630.0,546636.3,4884.6,3179.9,1951.7,0.0,0.1,6.5,0.0,173.06483230106807
0,West Roxbury,6342.3,1948.5,890.5555555555555,133100.0,320890.0,453990.0,478505.5,6342.3,2411.2,1430.6,0.0,0.5,4.3,0.0,193.69381648904957
0,West Roxbury,7036.9,1942.5,801.0,144460.0,391720.0,536180.0,565133.9,7036.9,2973.1,2039.4,0.5,0.4,5.3,0.0,192.214889117582
0,West Roxbury,10489.4,1944.4,802.6,186700.0,465520.0,652220.0,687440.2,10489.4,3815.1,2107.1,0.0,0.6,6.0,0.0,176.1392770721735
0,West Roxbury,7124.4,1943.2,1007.3,161620.0,384360.0,545980.0,575463.2,7124.4,2988.6,1778.4,0.0,0.2,7.0,0.0,184.8030915697802
0,West Roxbury,6848.1,1965.9,890.4444444444445,156960.0,362300.0,519260.0,547300.3,6848.1,2713.4,1586.5,0.0,0.3,6.0,0.0,193.47691136071222
0,West Roxbury,6938.1,1954.0,401.9,158750.0,380140.0,538890.0,567990.4,6938.1,2980.5,1620.0,0.0,0.3,5.5,0.0,181.23785042949825
0,West Roxbury,6687.6,1940.8,1005.8,168396.1,354704.3,523100.4,551348.2,6687.6,2719.6,1495.0,0.0,0.1,7.0,0.0,197.11567639133472
0,West Roxbury,6603.9,1947.6,800.0,176470.0,381400.0,557870.0,587995.1,6603.9,2894.8,1779.9,0.0,0.1,7.0,0.0,204.902417001303
0,West Roxbury,5359.9,1941.7,1201.7,161270.0,422710.0,583980.0,615515.1,5359.9,2922.7,1825.4,0.0,0.3,6.5,0.0,205.10503862580663
0,West Roxbury,13514.4,1947.7,801.8,233430.0,426700.0,660130.0,695777.2,13514.4,3085.1,1717.4,0.0,0.2,6.0,0.0,218.9744761102313
0,West Roxbury,8967.7,1958.7,1113.3333333333333,214580.0,481530.0,696110.0,733700.1,8967.7,3424.1,1980.3,0.0,0.6,5.0,0.0,215.00978649340055
0,West Roxbury,7465.6,1955.3,600.1,211180.0,424880.0,636060.0,670407.4,7465.6,3228.9,1844.1,0.0,0.6,5.5,0.0,201.65422112614866
0,West Roxbury,7091.5,1955.3,1200.2,201570.0,488910.0,690480.0,727766.1,7091.5,3427.9,1912.8,0.0,0.6,5.0,0.0,212.63724781762667
0,West Roxbury,6596.5,1757.4,754.25,159380.0,353930.0,513310.0,541028.9,6596.5,2364.1,1263.8,0.0,0.7,4.3,0.0,inf
0,West Roxbury,6981.6,1947.6,402.1,158562.7,340630.3,499193.0,526149.6,6981.6,2682.3,1376.1,0.0,0.2,4.0,0.0,188.83477218036072
0,West Roxbury,6842.9,1947.6,1000.9,157980.0,321820.0,479800.0,505709.4,6842.9,2655.9,1339.3,0.0,0.1,3.5,0.0,181.93984734490923
0,West Roxbury,7178.8,1943.4,1002.6,164490.0,361500.0,525990.0,554393.9,7178.8,2945.3,1609.0,0.0,0.3,3.5,0.0,183.10352633807418
0,West Roxbury,6230.1,1936.3,603.7,155770.0,366220.0,521990.0,550177.7,6230.1,2709.1,1629.3,0.0,0.1,6.5,0.0,197.16157586206342
0,West Roxbury,6364.1,1937.5,804.6,155010.0,343420.0,498430.0,525345.5,6364.1,2884.5,1634.3,0.0,0.2,7.0,0.0,176.5568760666258
0,West Roxbury,5893.1,1937.1,998.7,152130.0,368680.0,520810.0,548933.8,5893.1,3019.9,1602.8,0.0,0.1,6.5,0.0,175.2829988485044
0,West Roxbury,5258.0,1934.1,1557.7777777777778,146580.0,373650.0,520230.0,548322.7,5258.0,3087.6,1657.2,0.0,0.2,6.5,0.0,172.04398866699796
0,West Roxbury,4971.2,1940.0,598.3,144970.0,351100.0,496070.0,522858.0,4971.2,2481.4,1507.2,0.0,0.3,7.0,0.0,202.02897350803403
0,West Roxbury,4868.2,1935.7,603.5,140200.0,278420.0,418620.0,441225.7,4868.2,2095.3,1130.1,0.0,0.1,6.5,0.0,201.79134397166226
0,West Roxbury,5041.4,1937.5,670.2222222222222,140280.0,324010.0,464290.0,489362.1,5041.4,2479.6,1417.4,0.0,0.0,7.0,0.0,190.7761639909932
0,West Roxbury,5000.0,1935.5,603.9,152340.0,327980.0,480320.0,506257.4,5000.0,2564.0,1541.9,0.0,0.1,7.0,0.0,188.31950478522555
0,West Roxbury,5288.4,1936.7,397.9,157220.0,324790.0,482010.0,508038.8,5288.4,2761.0,1554.8,0.0,0.0,6.5,0.0,179.7393829160519
0,West Roxbury,5955.4,1936.7,601.0,149480.0,351640.0,501120.0,528180.7,5955.4,2677.9,1551.2,0.0,0.2,7.0,0.0,190.43779791072876
0,West Roxbury,7033.7,1946.5,802.0,175790.0,412790.0,588580.0,620363.5,7033.7,2934.3,1647.2,0.0,0.1,4.5,0.0,204.81543848965507
0,West Roxbury,8149.5,1971.4,445.55555555555554,179000.0,504020.0,683020.0,719903.4,8149.5,3553.1,2084.1,0.0,0.5,3.0,0.0,199.58293269122112
0,West Roxbury,5383.6,1960.0,1003.625,146000.0,357040.0,503040.0,530204.4,5383.6,2631.2,1489.7,0.0,0.4,6.0,0.0,195.87011834743097
0,West Roxbury,6252.8,1933.9,803.7,153057.5,409037.5,562095.0,592448.2,6252.8,3265.2,1824.7,0.0,0.5,6.5,0.0,176.60487717870018
0,West Roxbury,5899.4,1925.6,805.4,161570.0,373330.0,534900.0,563784.9,5899.4,2827.7,1660.1,0.0,0.6,7.0,0.0,191.29841096823128
0,West Roxbury,5564.4,1931.0,1207.2,156370.0,391740.0,548110.0,577708.2,5564.4,2874.8,1654.3,0.0,0.2,6.5,0.0,197.61213348096172
0,West Roxbury,6705.2,1947.2,1001.9,166037.0,404403.0,570440.0,601244.0,6705.2,3247.0,1667.4,0.0,0.2,6.4,0.0,182.44267062965145
0,West Roxbury,6100.2,1943.5,198.8,166120.0,359620.0,525740.0,554130.2,6100.2,2883.5,1569.3,0.0,0.0,7.0,0.0,184.48396325745608
0,West Roxbury,5503.5,1942.0,1205.3,156010.0,363300.0,519310.0,547352.8,5503.5,2600.7,1574.9,0.0,0.1,6.0,0.0,200.879806406277
0,West Roxbury,6000.3,1937.4,1115.5555555555557,166380.0,379920.0,546300.0,575800.5,6000.3,2960.5,1669.1,0.0,0.2,7.0,0.0,187.4466229167728
0,West Roxbury,5491.9,1942.4,1004.5,170170.0,399170.0,569340.0,600084.5,5491.9,2904.8,1721.8,0.0,0.1,6.5,0.0,202.1871826097833
0,West Roxbury,7124.5,1947.8,802.7,184160.0,421630.0,605790.0,638502.8,7124.5,3184.4,1811.3,0.0,0.3,6.5,0.0,192.38373491625606
0,West Roxbury,5325.3,1933.8,1601.7,150270.0,348400.0,498670.0,525598.5,5325.3,2341.8,1385.3,0.0,0.3,6.5,0.0,215.24351061820366
0,West Roxbury,5414.7,1926.8,201.0,155670.0,324520.0,480190.0,506120.5,5414.7,2451.9,1394.4,0.0,0.0,7.0,0.0,203.07302030472593
0,West Roxbury,5000.0,1928.3,801.5,147510.0,395890.0,543400.0,572744.0,5000.0,2591.0,1485.2,0.0,0.3,6.5,0.0,210.4201999054316
0,West Roxbury,5013.3,1937.7,1200.8,141490.0,369080.0,510570.0,538140.9,5013.3,2548.5,1519.0,0.0,0.3,6.5,0.0,201.55792746185298
0,West Roxbury,4760.6,1937.5,1800.4,145548.0,378970.0,524518.0,552842.2,4760.6,3011.9,1659.3,0.0,0.4,6.0,0.0,177.50414456751582
0,West Roxbury,4876.0,1917.0,1403.9,169690.0,388720.0,558410.0,588564.3,4876.0,2603.0,1514.2,0.0,0.1,7.0,0.0,216.08371956581624
0,West Roxbury,5158.7,1923.9,0.0,178890.0,403840.0,582730.0,614197.5,5158.7,3310.3,1948.8,0.0,0.1,7.0,0.0,178.44476210697735
0,West Roxbury,5735.4,1941.0,601.7,174250.0,366180.0,540430.0,569613.4,5735.4,2940.2,1581.6,0.0,0.1,7.0,0.0,184.32068716327856
0,West Roxbury,5830.9,1935.4,1203.4,173440.0,429890.0,603330.0,635910.0,5830.9,3194.5,1933.6,0.0,0.3,7.0,0.0,192.46687115654697
0,West Roxbury,5028.0,1928.7,603.1,165510.0,402550.0,568060.0,598735.5,5028.0,2718.9,1699.2,0.0,0.1,7.0,0.0,210.4301155840081
0,West Roxbury,4469.7,1931.8,603.6,154860.0,379010.0,533870.0,562699.0,4469.7,2963.0,1678.3,0.0,0.1,6.4,0.0,182.7561721071248
0,West Roxbury,5983.2,1942.8,0.0,167330.0,399050.0,566380.0,596964.7,5983.2,3043.6,1730.1,0.0,0.1,6.4,0.0,186.7247669556089
0,West Roxbury,4747.5,1924.4,886.0,116560.0,379370.0,495930.0,522710.4,4747.5,2670.2,1681.6,0.8,0.4,5.7,0.0,202.04476982505878
0,West Roxbury,5558.5,1921.3,439.3333333333333,156280.0,362360.0,518640.0,546646.9,5558.5,3047.4,1663.1,0.0,0.1,6.5,0.0,171.9446348892796
0,West Roxbury,10074.2,1934.7,1001.0,234950.0,476540.0,711490.0,749910.8,10074.2,3725.0,2135.6,0.0,0.0,6.5,0.0,195.5563891422616
