,Unnamed: 0,neighborhood,LAND_SF,YR_BUILT,YR_REMOD,AV_LAND,AV_BLDG,AV_TOTAL,GROSS_TAX,LAND_SF.1,GROSS_AREA,LIVING_AREA,U_INT_CND,AC_final,HEAT_TYP,Tax_Exempt,PPSQFT,n_count,Third_count
1326,0,South Boston,884.3,1900.0,2014.0,0.0,589200.0,589200.0,621016.8,884.3,884.3,884.3,3.0,1.0,1.0,0.0,676.4519244434439,10015.0,3338.0
1327,0,South Boston,1116.9,1911.1,1812.6,0.0,747200.0,747200.0,787548.9,1116.9,1116.9,1116.9,3.0,1.0,1.0,0.0,675.9532901487974,10015.0,3338.0
1328,0,South Boston,1142.3,2011.0,0.0,0.0,661080.0,661080.0,696778.4,1142.3,1142.3,1142.3,3.0,1.0,1.0,0.0,571.4559948069161,10015.0,3338.0
1329,0,South Boston,1307.4444444444443,1742.2,1193.2,21220.0,633680.0,654900.0,690264.6,1307.4444444444443,1326.4,1279.1,0.8,0.2,3.3,0.0,4657.935268474642,10015.0,3338.0
1330,0,South Boston,1457.4,1890.3,1004.4,151610.0,626940.8,778550.8,820592.8,1457.4,2867.0,2061.9,-0.2,0.1,5.0,0.0,339.29090318853395,10015.0,3338.0
1331,0,South Boston,1055.5,1890.0,1602.7,34850.0,543200.0,578050.0,609264.6,1055.5,1332.9,1203.1,2.2,0.6,2.5,0.0,528.2936667467156,10015.0,3338.0
1332,0,South Boston,983.2,1942.9,800.4,64280.0,447870.0,512150.0,612018.3,983.2,1603.9,1286.4,1.4,0.4,2.8,0.0,462.7861059972944,10015.0,3338.0
1333,0,South Boston,2054.7,1910.8,1797.8,122060.0,672480.0,794540.0,887842.8,2054.7,2417.3,1970.2,1.4,0.4,2.6,0.0,411.89575032220915,10015.0,3338.0
1334,0,South Boston,3487.4,1537.5,1600.7,113150.0,543890.0,657040.0,768103.8,3487.4,1689.9,1398.6,0.7,0.2,0.2,0.1,89126.93002927826,10015.0,3338.0
1335,0,South Boston,1034.0,1894.5,1408.0,82650.0,530440.0,613090.0,646197.1,1034.0,1821.3,1366.8,0.4,0.3,5.4,0.0,440.7725114061195,10015.0,3338.0
1336,0,South Boston,1013.2,1901.5,803.7,66400.0,570620.0,637020.0,671419.3,1013.2,1710.1,1438.2,1.1,0.4,3.9,0.0,470.80012926607816,10015.0,3338.0
1337,0,South Boston,1104.5,1911.0,2004.6,17770.0,548930.0,566700.0,597301.9,1104.5,1174.7,1090.7,2.3,0.4,2.0,0.0,530.2665539854647,10015.0,3338.0
1338,0,South Boston,1577.0,1903.0,601.8,165640.0,427500.0,593140.0,653872.8,1577.0,2319.1,1626.0,-1.0,-0.1,4.8,0.0,265.0463419923187,10015.0,3338.0
1339,0,South Boston,2119.2,1910.6,1601.3,102410.0,505490.0,607900.0,534747.0,2119.2,2269.0,1944.3,0.5,0.0,4.3,0.1,408.7432575839043,10015.0,3338.0
1340,0,South Boston,3536.3,1904.9,1803.0,171960.0,682690.0,854650.0,900801.4,3536.3,4954.1,4954.1,2.6,0.5,2.3,0.0,567.8442943381275,10015.0,3338.0
1341,0,South Boston,2398.7,1891.6,1198.6,227580.0,674080.0,901660.0,1075009.5,2398.7,3395.5,2432.0,-0.5,-0.1,2.4,0.0,389.8492388125061,10015.0,3338.0
1342,0,South Boston,1587.2,1895.3,1202.3,127640.0,798230.0,925870.0,975867.1,1587.2,2357.1,2051.8,0.2,0.6,4.0,0.0,439.92493511303314,10015.0,3338.0
